"","addrpct","perc_142007","perc_142008","perc_142009","perc_142010","perc_242007","perc_242008","perc_242009","perc_242010","perc_272007","perc_272008","perc_272009","perc_272010","perc_282007","perc_282008","perc_282009","perc_282010","perc_452007","perc_452008","perc_452009","perc_452010","perc_582007","perc_582008","perc_582009","perc_582010","perc_622007","perc_622008","perc_622009","perc_622010","perc_722007","perc_722008","perc_722009","perc_722010","perc_742007","perc_742008","perc_742009","perc_742010","perc_772007","perc_772008","perc_772009","perc_772010","perc_852007","perc_852008","perc_852009","perc_852010","perc_92007","perc_92008","perc_92009","perc_92010","perc_952007","perc_952008","perc_952009","perc_952010"
"703",77,16.5095327886026,15.9965598795958,18.9358652812612,24.8261983168679,26.2937355960612,27.0049451730811,25.3135077033321,12.221002561288,7.41671904462602,9.35282734895721,9.0290218559656,12.8979143798024,13.8696836371255,11.8469146420125,13.6510211393766,9.732894255397,1.236119840771,1.93506772737046,2.50806162665711,2.6344676180022,0.0209511837418814,NA,0.0179147259046937,NA,NA,0.0430015050526768,0.0179147259046937,0.0548847420417124,NA,NA,NA,NA,0.0628535512256442,0.0860030101053537,0.0358294518093873,NA,0.0419023674837628,0.107503762631692,0.0179147259046937,0.0365898280278083,31.3010685103708,30.4235648247689,27.0512361160874,33.2418587632638,3.22648229624974,3.20361212642442,3.42171264779649,4.31759970728138,0.0209511837418814,NA,NA,0.0365898280278083
"714",78,35.4492992580379,34.9483717235901,37.785016286645,37.0987654320988,10.0577081615829,6.75138999205719,8.06188925081433,7.65432098765432,2.88540807914262,3.4154090548054,2.85016286644951,2.22222222222222,4.61665292662819,5.32168387609214,4.72312703583062,4.75308641975309,4.36933223413026,4.13026211278793,4.47882736156352,6.17283950617284,0.247320692497939,NA,0.0814332247557003,NA,NA,0.39714058776807,NA,NA,NA,NA,NA,NA,2.1434460016488,1.03256552819698,1.87296416938111,0.987654320987654,0.0824402308326463,0.079428117553614,NA,NA,30.0082440230833,36.3780778395552,34.2019543973941,33.3333333333333,10.1401483924155,7.54567116759333,5.78175895765472,7.71604938271605,NA,NA,0.162866449511401,0.0617283950617284
"724",79,13.5519557487159,27.7063236870311,18.2220256523662,28.8765359859567,41.3966811536942,22.3204715969989,17.8829426507445,12.8291398478642,8.63295140260766,8.15916398713826,15.8189591626124,13.5313048566413,14.7273804820229,9.05680600214362,7.9905646469114,5.55880631948508,0.879099170288423,1.19239013933548,1.87232787851983,2.89643066120538,0.246937969182141,0.0937834941050375,0.0737136960047177,0.0292568753657109,0.0197550375345713,NA,0.0589709568037741,0.0146284376828555,NA,NA,NA,NA,0.592651126037139,0.388531618435155,0.50125313283208,0.234055002925688,0.00987751876728566,0.107181136120043,0.0147427392009435,0.526623756582797,16.8708020545239,25.4421221864952,28.2176028306059,28.1743709771796,3.06203081785855,5.51982851018221,9.31741117499631,7.27033352837917,0.00987751876728566,0.0133976420150054,0.0294854784018871,0.0585137507314219
"736",81,15.4666666666667,17.2892868169188,14.3767931144405,17.2995780590717,16.8296296296296,13.8005557270763,10.2327064073956,10.8063759962494,7.25925925925926,8.36677987033035,8.32005100414409,9.985935302391,9.6,10.1883297313986,11.7628307299968,7.00890764181903,1.54074074074074,2.37727693732634,2.3589416640102,4.50070323488045,0.148148148148148,0.0926211793763507,NA,NA,0.237037037037037,0.339610991046619,0.0956327701625757,NA,NA,0.0308737264587836,0.0637551801083838,NA,0.385185185185185,0.246989811670269,0.382531080650303,0.609470229723394,0.0888888888888889,0.154368632293918,NA,0.070323488045007,44.4444444444444,43.4084594010497,47.4019764105834,43.8584153774027,4,3.70484717505403,5.00478163850813,5.76652601969058,NA,NA,NA,0.093764650726676
"747",83,23.2979549572871,19.8819623755072,33.6313868613139,23.0569467631237,13.952886357753,10.7524898561416,5.34671532846715,4.6373585605639,4.11597204245405,3.3935817041682,2.00729927007299,2.50417362270451,8.98265596686513,7.32202139431944,5.32846715328467,4.69300686329067,1.91560962982138,1.86278126152711,2.42700729927007,2.39287701725097,0.284752782811287,0.0368867576540022,0.072992700729927,0.0741977369690224,0.181206316334455,0.0922168941350055,0.0364963503649635,0.0556483027267668,0.0258866166192079,NA,NA,NA,0.698938648718612,0.866838804869052,1.55109489051095,0.723427935447969,0.0258866166192079,0.0553301364810033,0.0364963503649635,NA,43.2824229873156,51.8443378827001,46.3503649635037,56.965312557967,3.15816722754336,3.87310955367023,3.21167883211679,4.89705063995548,0.0776598498576236,0.0184433788270011,NA,NA
"760",84,23.0869849574886,24.8171368861024,15.5442804428044,16.2510748065348,8.24068018312623,9.3521421107628,7.3339483394834,6.70679277730009,2.55068672334859,4.07523510971787,6.45756457564576,7.65262252794497,7.25964682799215,6.73981191222571,6.78044280442804,7.05073086844368,9.02550686723349,9.14315569487983,8.57933579335793,13.1986242476354,0.196206671026815,0.0522466039707419,0.0461254612546125,0.0429922613929493,NA,NA,0.0461254612546125,0.0429922613929493,NA,NA,NA,NA,0.065402223675605,0.104493207941484,NA,0.0429922613929493,0.457815565729235,NA,NA,0.0859845227858985,33.3551340745585,34.3782654127482,44.1881918819188,35.597592433362,12.6226291693918,9.87460815047022,9.73247232472325,11.3929492691316,3.13930673642904,1.46290491118077,1.29151291512915,1.93465176268272
"771",88,12.7878490935816,17.1101649813731,18.9248895434462,12.6815771270463,28.1969622733954,19.9574241617882,8.46833578792342,7.53977403735301,17.7609015188633,14.129856306546,10.6283750613648,13.6730458842518,9.18667319941205,11.8147951037786,4.95827196858125,6.47913304127277,1.49436550710436,2.31506120276743,5.84192439862543,6.61747751902237,0.0734933855952964,NA,NA,NA,0.440960313571779,NA,NA,0.0922296518330643,NA,NA,NA,NA,0.416462518373346,0.69185737094199,0.39273441335297,0.299746368457459,0.0489955903968643,0.0266098988823842,0.0245459008345606,0.783952040581047,24.7427731504165,26.5566790846195,43.9862542955326,42.7484436246253,4.82606565409113,7.37094199042044,6.77466863033873,8.69264468526631,0.0244977951984321,0.0266098988823842,NA,0.391976020290523
"783",9,21.5392838054516,19.5112016293279,38.2373113854595,34.9002367264119,14.3773383217531,8.14663951120163,6.75582990397805,5.47852553263443,6.25334045964725,7.86150712830957,6.44718792866941,7.27088265133581,4.91715660074826,6.19144602851324,3.97805212620027,4.59925600270544,19.8289684660609,15.5193482688391,16.1522633744856,15.8606695975651,0.0534473543559594,0.122199592668024,0.0342935528120713,0.0338180588434224,0.106894708711919,0.529531568228106,NA,0.0676361176868448,NA,NA,0.171467764060357,NA,0.0534473543559594,0.0407331975560081,0.0342935528120713,NA,0.213789417423838,0.0814663951120163,NA,0.13527223537369,21.2185996793159,30.061099796334,18.8271604938272,21.9479201893811,11.4377338321753,11.8126272912424,9.3278463648834,9.63814677037538,NA,0.122199592668024,0.0342935528120713,0.0676361176868448
"794",90,31.3529221827575,27.6007418647783,41.4598271741129,33.2727272727273,8.52437843073943,7.5198111616928,5.7547343261629,8.50909090909091,2.486277042299,4.75467880627213,3.56683213826071,5.49090909090909,6.39328382305457,4.75467880627213,3.0152601581173,2.21818181818182,2.2279625443978,3.84420839656045,2.35337378194521,3.10909090909091,0.0645786244752987,NA,0.0367714653428939,0.0363636363636364,0.0322893122376493,0.0337211262856179,NA,0.0363636363636364,NA,0.016860563142809,NA,NA,0.096867936712948,0.0843028157140448,0.0735429306857878,0.0363636363636364,0.0322893122376493,0.0337211262856179,NA,NA,41.5886341620923,47.9514415781487,38.4997242140099,41.0363636363636,7.10364869228285,3.40583375484741,5.20316234601949,6.21818181818182,0.096867936712948,NA,0.0367714653428939,0.0363636363636364
"806",94,51.9519519519519,41.8679549114332,41.3654618473896,29.9412915851272,6.23123123123123,7.72946859903382,4.41767068273092,4.59882583170254,1.05105105105105,1.69082125603865,0.937081659973226,2.5440313111546,7.58258258258258,9.90338164251208,3.34672021419009,3.8160469667319,2.92792792792793,3.5426731078905,10.0401606425703,9.00195694716243,NA,NA,0.133868808567604,NA,NA,0.0805152979066023,NA,NA,NA,NA,NA,NA,0.225225225225225,0.0805152979066023,0.535475234270415,NA,NA,NA,0.133868808567604,0.195694716242661,24.5495495495495,26.6505636070853,30.7898259705489,43.3463796477495,5.48048048048048,8.29307568438003,8.29986613119143,6.3600782778865,NA,0.161030595813205,NA,0.195694716242661
"814",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3333333333333,NA,NA,NA,33.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3333333333333,NA,NA,NA,NA
